egp_id,content,category,level,chinese_human_name,examples,trigger_lemmas,chinese_doc,core_rules,keywords,common_errors
GG-B1-322,"Guideword: FORM/USE: WITH 'AND'. CanDo: Can use 'and' to repeat a comparative adjective to indicate change over time, usually after 'become' or 'get'.  ► adjectives: comparatives",SuperCategory: ADJECTIVES. SubCategory: comparatives,B1,比较级形容词重复结构：用'and'连接表示逐渐变化,"I saw everything become smaller and smaller.、I think that's a good question, because nowadays television is getting worse and worse, but there are still some good programmes.、Summer is coming. Days become longer and longer.",become、get、and,,,"比较级,逐渐变化,and连接,become,get",
GG-B1-323,"Guideword: FORM/USE: WITH '(SO) MUCH'. CanDo: Can use '(so) much' to modify and intensify comparative adjectives used predicatively after a verb, usually 'be'.",SuperCategory: ADJECTIVES. SubCategory: comparatives,B1,比较级形容词的强调用法：用‘(so) much’修饰,"I think the teacher in the new class is much better than the last one.、The house is beautiful, and so much bigger than the previous one.",much、so much、much better、so much bigger,,,"比较级,强调修饰,much,so much,表语",
GG-B1-324,"Guideword: FORM/USE: WITH 'A (LITTLE) BIT'. CanDo: Can use 'a (little) bit' to modify comparative adjectives used predicatively after a verb, usually 'be'.",SuperCategory: ADJECTIVES. SubCategory: comparatives,B1,比较级修饰语：用'a (little) bit'表示'稍微/一点儿',"He's 15, a bit smaller than me, dark hair, brown eyes.、Our first lesson was a bit shorter, but very unusual.、She's a little bit older than me.",a bit、a little bit、than,,,"比较级,修饰语,a bit,a little bit,than",
GG-B1-325,"Guideword: FORM/USE: WITH 'EVEN'. CanDo: Can use 'even' to modify and intensify comparative adjectives used predicatively after a verb, usually 'be' and 'get'.",SuperCategory: ADJECTIVES. SubCategory: comparatives,B1,比较级形容词的强调用法：用 'even' 加强比较程度,"[talking about a series of films] I'm sure you've seen part one already, but part two was even better!、As I finished, my smile got even bigger.、I think that it is awful, because that means that in Spain it will be even hotter than it is now.",even better、even bigger、even hotter、even more,,,"even,比较级形容词,强调,表语,程度加强",
GG-B1-326,Guideword: FORM: WITH 'TOO' + 'TO'-INFINITIVE. CanDo: Can use 'too' before adjectives followed by 'to'-infinitive.,SuperCategory: ADJECTIVES. SubCategory: modifying,B1,形容词修饰：'too + 形容词 + to-不定式'结构,"He always told me that he was too busy to write a letter to me, his wife.、We took two days to mend it, but the machine is too old to work well.",too busy to、too old to、too tired to、too difficult to,,,"too,形容词,不定式,程度过度,无法完成",
GG-B1-327,Guideword: FORM: WITH 'ENOUGH'. CanDo: Can use 'enough' to modify adjectives.,SuperCategory: ADJECTIVES. SubCategory: modifying,B1,形容词修饰：enough的用法,"My room is big enough, there is a lot of space, and for this reason I will buy a stereo.、I thought they had the same problem as me: we don't think our English is good enough.",big enough、good enough、old enough、fast enough,,,"enough,形容词修饰,程度表达,足够,to do不定式",
GG-B1-328,"Guideword: FORM: ADJECTIVE PHRASE + NOUN. CanDo: Can use adjective phrases attributively, before a noun.",SuperCategory: ADJECTIVES. SubCategory: modifying,B1,形容词短语前置修饰名词：形容词短语+名词结构,… my boss told me that at 10.15 am I have a very important meeting.、… she's also a really good friend.,very important、really good、quite interesting、extremely difficult,,,"形容词短语,前置修饰,定语,名词修饰,词序",
GG-B1-329,Guideword: FORM: WITH 'QUITE A'. CanDo: Can form adjective phrases with 'quite a' + adjective.,SuperCategory: ADJECTIVES. SubCategory: modifying,B1,形容词短语：quite a + 形容词,I been thinking about your last letter for quite a long time and I came to the following conclusion.、This is quite a difficult situation you have.、I personally think going to a large school is quite a good idea.,quite a、quite a long、quite a good、quite a difficult,,,"quite a,形容词短语,修饰,程度强调,固定结构",
GG-B1-330,"Guideword: FORM: ADJECTIVES WITH PREFIX 'A-'. CanDo: Can use adjectives with the prefix a- ('asleep', 'awake', 'alive', 'alone') predicatively only, after linking verbs.",SuperCategory: ADJECTIVES. SubCategory: position,B1,以a-为前缀的形容词：只能作表语使用,"I was very nervious because I was  alone at the bus station …、On that night while I was watching TV, I was almost  asleep , the door bell rang.、We went in the room and I was very happy that my father was still  alive.",asleep、awake、alive、alone,,,"a-前缀形容词,表语,系动词,状态描述,不可作定语",
GG-B1-331,"Guideword: FORM: ATTRIBUTIVE (WITH NOUNS). CanDo: Can use an increasing range of adjectives attributively, before a noun.
► noun phrases",SuperCategory: ADJECTIVES. SubCategory: position,B1,形容词作定语：名词前的形容词用法,"The main character in the programme is a journalist who is visiting the town.、Dear Fiona, I see you are in a complicated situation, aren't you?、The first of them had long dark hair and the second one had short fair curly hair.、In the evening, we used to go to a famous restaurant where you can eat delicious local food.、I decided to see the ""Zorro's Mask"" because it's an amusing and entertaining action film and love-story.",main character、complicated situation、long dark hair、delicious local food,,,"形容词作定语,名词修饰,词序规则,attributive adjectives,noun phrases",
GG-B1-332,Guideword: FORM: WITH 'MAKE' AS OBJECT COMPLEMENT. CanDo: Can use adjectives as object complement after 'make'.,SuperCategory: ADJECTIVES. SubCategory: position,B1,形容词作宾语补足语：与make搭配的用法,That's something that makes me angry!、… you should tell them that you don't want to make them sad but you really want to go on holiday with your friends.、Maria realised that being kind and trying to make other people happy is always the best way!,make、make someone、make something,,,"形容词,宾语补足语,make,情感表达,状态变化",
GG-B1-333,"Guideword: FORM: WITH PRONOUN. CanDo: Can use an adjective or adjective phrase after pronouns like 'something', 'nothing', 'somewhere', 'nowhere'.",SuperCategory: ADJECTIVES. SubCategory: position,B1,"代词后置形容词：something special, nothing interesting","I like cooking and I want to cook something special.、But something terrible happened next; I was so nervous that I stopped breathing!、There is nothing interesting on TV, nothing for teenagers.",something、nothing、somewhere、nowhere,,,"代词后置形容词,不定代词,形容词短语,词序,修饰",
GG-B1-334,"Guideword: FORM/USE: COMPLEX NOUN PHRASES. CanDo: Can form an increasing range of complex noun phrases with a superlative adjective + prepositional phrase, to talk about something unique. ► noun phrases",SuperCategory: ADJECTIVES. SubCategory: superlatives,B1,最高级形容词+介词短语构成的复杂名词短语,"Yesterday was the most exciting day of my life!、Well, exercise is undoubtedly the most important thing in our lives for our health.",the most exciting day of、the most important thing in、the best player on、the tallest building in,,,"最高级形容词,介词短语,复杂名词短语,唯一性,范围限定",
GG-B1-335,Guideword: FORM/USE: 'THE BEST' WITH NOUN AND PRESENT PERFECT. CanDo: Can use 'the best' before a noun + present perfect to talk about a unique experience.,SuperCategory: ADJECTIVES. SubCategory: superlatives,B1,最高级搭配：'the best' + 名词 + 现在完成时,It was the best birthday present I have ever had.、That is the best game I've ever played.,the best、have ever、has ever,,,"最高级,the best,现在完成时,唯一经历,固定搭配",
GG-B1-336,Guideword: FORM: 'THE BEST' WITH NOUN AND  'TO-' INFINITIVE. CanDo: Can use 'the best' before a noun + 'to'-infinitive.  ► clauses: comparative,SuperCategory: ADJECTIVES. SubCategory: superlatives,B1,最高级结构：'the best' + 名词 + 'to-'不定式,"Summer is the best time to visit Poland.、I'm sorry but I'm afraid that I'm not the best person to ask about TV, because I'm up to my eyes at work and I don't have any time to spend watching TV.",the best time、the best person、the best way、to visit,,,"最高级,the best,to-不定式,名词,最佳选择",
GG-B1-337,"Guideword: FORM: 'ONE OF THE'. CanDo: Can use 'one of the' before a superlative adjective, followed by a plural noun. ► noun phrases",SuperCategory: ADJECTIVES. SubCategory: superlatives,B1,形容词最高级搭配：'one of the' + 最高级形容词 + 复数名词,"It was one of the best days of my life.、I recommend that you should go to Akihabara, which is one of the most famous places in Tokyo.",one of the、best、most famous、most important,,,"one of the,最高级形容词,复数名词,最……之一,比较与最高级",
GG-B1-338,Guideword: FORM: WITH DETERMINERS. CanDo: Can form noun phrases with a range of determiners before a superlative adjective. ► noun phrases,SuperCategory: ADJECTIVES. SubCategory: superlatives,B1,最高级形容词前加限定词构成名词短语,"There, people wear their best clothes.、Tomorrow I'm expecting a delivery of our latest catalogues.",best clothes、latest catalogues、the best、my worst,,,"最高级形容词,限定词,名词短语,物主代词,定冠词",
